Date,Open,High,Low,Close,Adj Close,Volume
2011-07-10,6.911000,6.939000,6.300000,6.410000,6.410000,1771858
2011-07-17,6.360000,6.590000,5.430000,6.480000,6.480000,5657008
2011-07-24,6.271000,6.443000,5.776000,5.826000,5.826000,1945325
2011-07-31,6.000000,6.044000,4.560000,5.070000,5.070000,3760511
2011-08-07,4.910000,5.330000,4.422000,5.249000,5.249000,5494542
2011-08-14,5.292000,5.311000,4.500000,4.770000,4.770000,2937123
2011-08-21,4.722000,4.950000,4.658000,4.780000,4.780000,2109435
2011-08-28,4.890000,4.983000,4.700000,4.750000,4.750000,2132366
2011-09-04,4.635000,4.653000,4.050000,4.089000,4.089000,3285859
2011-09-11,3.986000,4.180000,3.670000,4.150000,4.150000,5802546
2011-09-18,3.969000,4.154000,3.565000,3.790000,3.790000,3125973
2011-09-25,3.779000,4.215000,3.600000,4.082000,4.082000,3961490
2011-10-02,3.970000,4.148000,3.631000,3.931000,3.931000,2949981
2011-10-09,3.964000,4.680000,3.853000,4.530000,4.530000,3144083
2011-10-16,4.590000,4.685000,4.102000,4.255000,4.255000,2076283
2011-10-23,4.317000,4.600000,4.233000,4.528000,4.528000,1684071
2011-10-30,4.499000,4.561000,4.031000,4.348000,4.348000,2071476
2011-11-06,4.453000,5.136000,4.354000,5.070000,5.070000,4095864
2011-11-13,5.122000,5.189000,4.667000,4.940000,4.940000,2523988
2011-11-20,4.903000,5.064000,4.755000,4.933000,4.933000,2464765
2011-11-27,4.995000,5.555000,4.882000,5.470000,5.470000,2976802
2011-12-04,5.530000,5.600000,5.210000,5.497000,5.497000,2383287
2011-12-11,5.470000,5.470000,4.825000,4.877000,4.877000,2161725
2011-12-18,4.835000,5.035000,4.651000,4.836000,4.836000,1321005
2011-12-25,4.836000,5.171000,4.786000,5.171000,5.171000,941260
2012-01-01,5.170000,5.430000,5.148000,5.222000,5.222000,1485204
2012-01-08,5.230000,5.877000,5.080000,5.700000,5.700000,3101826
2012-01-15,5.556000,5.885000,5.520000,5.778000,5.778000,1468016
